tweet_id, tweet_time, tweet_author, tweet_author_id, tweet_language, tweet_lon, tweet_lat, tweet_text, tweet_url,label
'573790566841982976',Fri Mar 06 10:21:46 +0000 2015,ChipsSarah,2766687581,en,2.40833,48.836642,So cute baby blonde ‡_ÊD‡_ÊD‡_Õ5‡_Õ5‡_ãC @KimKardashian,https://twitter.com/ChipsSarah/status/573790566841982976,Not physical landslide
'573790617312034817',Fri Mar 06 10:21:58 +0000 2015,grierainbow_,1575822818,en,2.478008,49.276754,@MadisonElleBeer look how we are cute #JackTasPechoUnePute,https://twitter.com/grierainbow_/status/573790617312034817,Not physical landslide
'573790714053672960',Fri Mar 06 10:22:21 +0000 2015,jorpgnyuni,2687931046,en,2.372669,48.851162,@niallrpgnyuni paintball*,https://twitter.com/jorpgnyuni/status/573790714053672960,Not physical landslide
'573790793409916928',Fri Mar 06 10:22:40 +0000 2015,LordMaxence1er,1099089276,en,1.481772,48.434581,Acid Rapper ‡_ã5,https://twitter.com/LordMaxence1er/status/573790793409916928,Not physical landslide
'573790810879234048',Fri Mar 06 10:22:44 +0000 2015,Meliie07,220733720,en,2.468183,50.536,HYSTERIA ‡_äC‡_äC,https://twitter.com/Meliie07/status/573790810879234048,Not physical landslide
'573790836380557312',Fri Mar 06 10:22:50 +0000 2015,PiedboeufP,405501148,en,4.353353,50.848116,Video: Julee Cruise - The Art of Being a Girl http://t.co/g02XCdE7HA,https://twitter.com/PiedboeufP/status/573790836380557312,Not physical landslide
'573790855674396673',Fri Mar 06 10:22:55 +0000 2015,JamesEdavid,1926572724,en,2.366948,48.852871,#OOTD Cape @ZARA - High Tops @adidas - T/Jeans @Topman #ParisFashionWeek http://t.co/wTvYFLejxx,https://twitter.com/JamesEdavid/status/573790855674396673,Not physical landslide
'573791002227523585',Fri Mar 06 10:23:30 +0000 2015,iamDaniellaa,21025484,en,0.308964,50.788635,@AskLloydsBank I need help! I went to get money out a cash point and it wouldn't open and I didn't get my money....,https://twitter.com/iamDaniellaa/status/573791002227523585,Not physical landslide
'573791014198079488',Fri Mar 06 10:23:32 +0000 2015,DspeeDymen,817931449,en,1.09541,49.431494,Aaliyah - More than a woman,https://twitter.com/DspeeDymen/status/573791014198079488,Not physical landslide
'573791024688021504',Fri Mar 06 10:23:35 +0000 2015,_erotokritos,96655885,en,2.3559,48.858537,See New Spring/Summer 2015 campaign @erotokritos.com @ Le Marais - Paris https://t.co/Y6gmA9nYPT,https://twitter.com/_erotokritos/status/573791024688021504,Not physical landslide
'573791153818042368',Fri Mar 06 10:24:06 +0000 2015,wanda_dlk,2459506784,en,1.097124,49.439134,‡_µ4 // ‡_µF // ‡_âE @ Holy Cow! Gourmet Burger Rouen https://t.co/cAygHr9nIW,https://twitter.com/wanda_dlk/status/573791153818042368,Not physical landslide
'573791196667060225',Fri Mar 06 10:24:16 +0000 2015,JaniseMonee,105427467,en,2.369335,48.878367,She a freak she can get it right up,https://twitter.com/JaniseMonee/status/573791196667060225,Not physical landslide
'573791319224614912',Fri Mar 06 10:24:45 +0000 2015,ScrumpyMcDags,56503042,en,0.568109,50.870217,Adult baby?! Wtf! #JezzaK,https://twitter.com/ScrumpyMcDags/status/573791319224614912,Not physical landslide
'573791334366121985',Fri Mar 06 10:24:49 +0000 2015,YannickHMadoun,321327665,en,4.377367,50.915776,Off to Amsterdam at last. It's been way too long.,https://twitter.com/YannickHMadoun/status/573791334366121985,Not physical landslide
'573791378427277312',Fri Mar 06 10:24:59 +0000 2015,PatriciaGajo,44256658,en,2.296647,48.865555,Touring the new #Lanvin exhibit in the company of Anna and Alber ‡__B‡_Ù7 @ MusÌ©e Galliera https://t.co/fZAWvU0TSw,https://twitter.com/PatriciaGajo/status/573791378427277312,Not physical landslide
'573791441035591680',Fri Mar 06 10:25:14 +0000 2015,JaniseMonee,105427467,en,2.369339,48.87835,How I travel http://t.co/i2aRsmzFOz,https://twitter.com/JaniseMonee/status/573791441035591680,Not physical landslide
'573791503727902721',Fri Mar 06 10:25:29 +0000 2015,Iznabpl,1241624683,en,4.359653,50.856247,WPs parallel technical session (future plans &amp; actions) during 18M Review Meeting of #MF-Retrofit project http://t.co/0QlRHS08KR,https://twitter.com/Iznabpl/status/573791503727902721,Not physical landslide
'573791537211011072',Fri Mar 06 10:25:37 +0000 2015,xAjaxxx,2872752779,en,2.127535,48.884459,@brokenxangelx yesterday I told you to not fast... Pls don't fast today,https://twitter.com/xAjaxxx/status/573791537211011072,Not physical landslide
'573791537777278977',Fri Mar 06 10:25:37 +0000 2015,grierainbow_,1575822818,en,2.477999,49.276749,"""@mendesbenefit: OMG JACK GILINSKY AND MADISON BEER ARE SO CUTE TOGETHER http://t.co/SDyAobjY7U"" PTDRRRRRRRRRRRRRRRRRRR ‡_Ê2‡_Ê2",https://twitter.com/grierainbow_/status/573791537777278977,Not physical landslide
'573791628495843328',Fri Mar 06 10:25:59 +0000 2015,iseepinkelefnts,21377444,en,2.354549,48.857489,"I don't know anyone who pays attention to Fashion Week. It's just a reason to avoid the 1st, 8th and 16th for a week. #DisruptingLife",https://twitter.com/iseepinkelefnts/status/573791628495843328,Not physical landslide
'573791669440626688',Fri Mar 06 10:26:09 +0000 2015,psychofailure,2699470235,en,1.505874,48.425909,#BestLyrics @iamtovelo Habits #iHeartAwards ‡_ÕE,https://twitter.com/psychofailure/status/573791669440626688,Not physical landslide
'573791708066021376',Fri Mar 06 10:26:18 +0000 2015,RokiaBayo,858646944,en,2.358682,48.894155,Morningg,https://twitter.com/RokiaBayo/status/573791708066021376,Not physical landslide
'573791739661651968',Fri Mar 06 10:26:25 +0000 2015,LeVinParfait,54321798,en,2.378367,48.867096,#Vinocamp trend tipic number 2 in #france #today #TrendsTopics #SiciliaDOC @MissRoss83 @Charliban @vinocamp,https://twitter.com/LeVinParfait/status/573791739661651968,Not physical landslide
'573791763061694464',Fri Mar 06 10:26:31 +0000 2015,Mals47,1901442324,en,2.393737,48.815125,"Rain, snow or sun. Hot or cold. Think. Breathe. Be #ATP. All over the world ‡_¡D #FF @ALTravelProject @Stana_Katic",https://twitter.com/Mals47/status/573791763061694464,Not physical landslide
'573791882309996544',Fri Mar 06 10:26:59 +0000 2015,CFE_London,305660827,en,2.328167,48.865329,The beautiful net skirt by peggyhartanto #cfeinternational #impertenceofvendome #paris #aw15 @ Le‰Û_ https://t.co/C9cZOAJfcu,https://twitter.com/CFE_London/status/573791882309996544,Not physical landslide
'573792047687139328',Fri Mar 06 10:27:39 +0000 2015,Gooner781,1031161842,en,0.46948,50.844151,@princessmanni @goonergirl_87 @goonershell @mollybraderz @TheRealCeekay @margarethines1 @Nellypope67 @ArsenalNAmerica Thanks &amp; you :-),https://twitter.com/Gooner781/status/573792047687139328,Not physical landslide
'573792080515973120',Fri Mar 06 10:27:47 +0000 2015,StCrad,492432499,en,0.540442,51.408658,Many thanks to CFES Ltd for their very kind donation of å£2500 towards my sportive in support @HelpforHeroes http://t.co/Ss2DVuAFhS,https://twitter.com/StCrad/status/573792080515973120,Not physical landslide
'573792094394916864',Fri Mar 06 10:27:50 +0000 2015,GombartGeoffrey,2279571581,en,2.000624,49.369805,MACDO !,https://twitter.com/GombartGeoffrey/status/573792094394916864,Not physical landslide
'573792112606593024',Fri Mar 06 10:27:54 +0000 2015,GombartGeoffrey,2279571581,en,2.000624,49.369805,Miam,https://twitter.com/GombartGeoffrey/status/573792112606593024,Not physical landslide
'573792140645560320',Fri Mar 06 10:28:01 +0000 2015,zaiqueen243,1124853218,en,2.077472,49.42282,Hello #on,https://twitter.com/zaiqueen243/status/573792140645560320,Not physical landslide
'573792154449002496',Fri Mar 06 10:28:04 +0000 2015,SemegaIssa,1702906818,en,2.398809,48.978871,RT@WhiteHouse:omg‡_ÁC‡_ÊD‡__4‡_Ç4‡__1pdt‡_ÙA‡_Ù8‡_ãA‡_ B‡_ B‡_ C‡_ C‡_ãA‡_ C‡_ C‡_ C‡_ãA‡_ C‡__A‡_ã9‡_Ê1‡_à5‡_Ç6‡_ã8‡__A‡_ÙE‡__1‰ÏÜ‡_ Avoix‡_ö3‡_öB‡_à6‡__4D‡_É4‡_É8‡_ÉE‡_ÉECommando‰Î_•üè‡__5‡_»Aon‡_ã0Direge‡__ALe‡_Õ5monde‡_±Awh‡_ÊD‰ÏÜ‡_ÊE‡_à5F‡_ÊDR‡__A‡_ö3‡_É9‡_Ç6Ok‡_£1Know‡_ 0‡_ö3‡_Ê4‡_ 0Know‡__6‡_ã8‡_ FKnow‡__3‡__3‡_É0‡_à5‡_ÕB‡__D‡_öE‡_Ò1‡__DT‡_ÊD‡_è7,https://twitter.com/SemegaIssa/status/573792154449002496,Not physical landslide
'573792237181624320',Fri Mar 06 10:28:24 +0000 2015,Gooner781,1031161842,en,0.469496,50.84413,@Niz_1094 Thats ok :-),https://twitter.com/Gooner781/status/573792237181624320,Not physical landslide
'573792348561391616',Fri Mar 06 10:28:51 +0000 2015,42born2code,1239287030,en,2.492562,48.476035,@Paintcakes contact at 42 dot fr,https://twitter.com/42born2code/status/573792348561391616,Not physical landslide
'573792377229414400',Fri Mar 06 10:28:57 +0000 2015,izaiani,356840771,en,3.671526,50.395695,Hellux,https://twitter.com/izaiani/status/573792377229414400,Not physical landslide
'573792477381009408',Fri Mar 06 10:29:21 +0000 2015,AdriClt,2574333767,en,4.121535,48.430754,@Lisouuu18 @luciechft Exact !,https://twitter.com/AdriClt/status/573792477381009408,Not physical landslide
'573792541721632768',Fri Mar 06 10:29:37 +0000 2015,annijyrgenson,48718598,en,2.312805,48.863174,too sleepy to be serious @ FAUST https://t.co/6GbAhbsAED,https://twitter.com/annijyrgenson/status/573792541721632768,Not physical landslide
'573792542635884547',Fri Mar 06 10:29:37 +0000 2015,DailySUSSEX,568709751,en,0.37617,50.820169,#Argus: UKIP politician pelted by wet toilet tissue during hustings debate http://t.co/cwVObnxyYL #Sussex http://t.co/JAWoIyZQAN,https://twitter.com/DailySUSSEX/status/573792542635884547,Not physical landslide
'573792556120686592',Fri Mar 06 10:29:40 +0000 2015,Romanemnz,485935146,en,2.787233,48.377714,#NP Chimes-Hudson Mohawke,https://twitter.com/Romanemnz/status/573792556120686592,Not physical landslide
'573792583102676992',Fri Mar 06 10:29:47 +0000 2015,ElementCody,2899777306,en,4.071552,50.924001,@5SOS I have written a song can you give your opinion? '-' im only 15 so dafuq do i know if its good...,https://twitter.com/ElementCody/status/573792583102676992,Not physical landslide
'573792587095621632',Fri Mar 06 10:29:47 +0000 2015,Lou58206,1882887606,en,2.350742,48.842629,Hangover,https://twitter.com/Lou58206/status/573792587095621632,Not physical landslide
'573792627167879168',Fri Mar 06 10:29:57 +0000 2015,OlmezSerdar,1366679396,en,1.061159,47.808963,The blacker the berry ! #kendricklamar,https://twitter.com/OlmezSerdar/status/573792627167879168,Not physical landslide
'573792759229906944',Fri Mar 06 10:30:29 +0000 2015,La_Tania,21604306,fr,NA,NA,"#LaTania, MÌ©ribel, Courchevel, Les Menuires &amp; VT now all posting  4/5 (HIGH) off piste avalanche risk. Take Care. http://t.co/AStVZRIgW3",https://twitter.com/La_Tania/status/573792759229906944,Not physical landslide
'573792782332129281',Fri Mar 06 10:30:34 +0000 2015,Maria_canoo,1121703211,en,4.35687,50.844306,It's been a pleasure sharing the pannel with @NECSTouR and be part of that great @PanEuropeanDialogue today!,https://twitter.com/Maria_canoo/status/573792782332129281,Not physical landslide
'573792792843059200',Fri Mar 06 10:30:37 +0000 2015,Ziiiaak18,1613906382,en,2.35404,48.889254,Relou putain,https://twitter.com/Ziiiaak18/status/573792792843059200,Not physical landslide
'573792802720628736',Fri Mar 06 10:30:39 +0000 2015,swagi08,3062924673,en,4.430801,49.799111,Rejoins-moi sur OhMyDollz Fashion Show #Android http://t.co/RH25yeWvdm #mode #feerik http://t.co/vhubWojqn7,https://twitter.com/swagi08/status/573792802720628736,Not physical landslide
'573792849965228033',Fri Mar 06 10:30:50 +0000 2015,nataliemccabe,88694586,en,0.326563,50.788255,Want to dye my hair nowwww ‡_¢9 someone treat me ‡_ÊF‡_Ê2,https://twitter.com/nataliemccabe/status/573792849965228033,Not physical landslide
'573793022422466561',Fri Mar 06 10:31:31 +0000 2015,iseepinkelefnts,21377444,en,2.35457,48.857473,Colin is a sound engineer. His job is to put on concerts. Yet everyday he moans about it. Today he's moaning about Kylie Minogue's sound SMH,https://twitter.com/iseepinkelefnts/status/573793022422466561,Not physical landslide
'573793032174223362',Fri Mar 06 10:31:34 +0000 2015,Ayame_Socks,149049371,en,2.327868,48.865056,Our stand address is A130... #pfw #parisfashionweek #premiereclasse #ayamesocks #AYAMExTheC53‰Û_ https://t.co/uEiP1LE6s0,https://twitter.com/Ayame_Socks/status/573793032174223362,Not physical landslide
'573793107231293440',Fri Mar 06 10:31:51 +0000 2015,MauldeMeteo,2166279097,en,3.433056,50.5,"Wind 5,3 km/h N. Barometer 1035,0 mb, Steady. Temperature 8,9 å¡C. Rain today 0,0 mm. Humidity 80%",https://twitter.com/MauldeMeteo/status/573793107231293440,Not physical landslide
'573793148113125376',Fri Mar 06 10:32:01 +0000 2015,ErickMkg,934547954,en,1.487365,49.078899,Bowling ??? @JessyEbuna,https://twitter.com/ErickMkg/status/573793148113125376,Not physical landslide
'573793164500275200',Fri Mar 06 10:32:05 +0000 2015,nataliemccabe,88694586,en,0.326563,50.788255,Can't wait for a catch up @Louisa89_ ‰÷¥•üè‡_ F‡_ä5,https://twitter.com/nataliemccabe/status/573793164500275200,Not physical landslide
'573793175539740672',Fri Mar 06 10:32:08 +0000 2015,oceaneBelieber8,2628356801,en,3.07801,50.67268,Hellow ‡_äC‰ÏÎ,https://twitter.com/oceaneBelieber8/status/573793175539740672,Not physical landslide
'573793196427313152',Fri Mar 06 10:32:13 +0000 2015,fgaletic,52196197,en,4.355886,50.848704,Best coffee on campus (@ Scott's Bar in Brussels) https://t.co/6XzS6o7uCr,https://twitter.com/fgaletic/status/573793196427313152,Not physical landslide
'573793359648718848',Fri Mar 06 10:32:52 +0000 2015,niahselway,48374278,en,0.561448,50.860952,"Last time calling me baby, last time calling me crazy ‡_ÁA",https://twitter.com/niahselway/status/573793359648718848,Not physical landslide
'573793399360339968',Fri Mar 06 10:33:01 +0000 2015,MarinaOneillMu,545331517,en,2.255486,48.833318,@Andahrew you sound like AJ,https://twitter.com/MarinaOneillMu/status/573793399360339968,Not physical landslide
'573793407694454784',Fri Mar 06 10:33:03 +0000 2015,FlamingBoogie,306217539,en,3.07222,50.651642,PAUL MCCARTNEY ‰ù_•üè‰ù_•üè‰ù_•üè 11 JUIN ‰ù_•üè‰ù_•üè‰ù_•üè STADE DE FRANCE ‰ù_•üè‰ù_•üè‰ù_•üè. Pur tweet de FanGirl.,https://twitter.com/FlamingBoogie/status/573793407694454784,Not physical landslide
'573793463256285184',Fri Mar 06 10:33:16 +0000 2015,CherrieGalivan,1722086935,en,NA,NA,WATCH: The Life and Times of an Avalanche Rescue Dog in Alaska https://t.co/jENvFcRAzP via @yahootravel,https://twitter.com/CherrieGalivan/status/573793463256285184,Not physical landslide
'573793483498070016',Fri Mar 06 10:33:21 +0000 2015,BaKagamizi,2653390051,en,2.378553,48.996007,#NP Keith Ape - It G Ma,https://twitter.com/BaKagamizi/status/573793483498070016,Not physical landslide
'573793698586230784',Fri Mar 06 10:34:12 +0000 2015,nataliemccabe,88694586,en,0.326249,50.788096,@amme_mc stalking your Twitter then remembered I haven't watched last nights Eastenders yet ‡__8 #CloseOne,https://twitter.com/nataliemccabe/status/573793698586230784,Not physical landslide
'573793755481960448',Fri Mar 06 10:34:26 +0000 2015,LarsStanley,485939951,en,0.491578,51.293921,So far today everything since ive turned up at this fucking job has gone tits up. And im still stuck ere. And the job aint started ‡_¢0,https://twitter.com/LarsStanley/status/573793755481960448,Not physical landslide
'573793766416449536',Fri Mar 06 10:34:29 +0000 2015,nataliemccabe,88694586,en,0.326308,50.788147,@Louisa89_ nope ‡__A‡__A‡__A,https://twitter.com/nataliemccabe/status/573793766416449536,Not physical landslide
'573793859097993216',Fri Mar 06 10:34:51 +0000 2015,ninoeliava,96317680,en,2.336734,48.865158,Let today start with @tatanaka_tn @ La Vitrine am https://t.co/63J2v7fIPp,https://twitter.com/ninoeliava/status/573793859097993216,Not physical landslide
'573793972872704000',Fri Mar 06 10:35:18 +0000 2015,PurpleBecky_,501142920,en,2.644606,48.796884,"""why don't you care more about me?""‡__4 @ grown woman x partynextdoor https://t.co/5YBhTEYdr9",https://twitter.com/PurpleBecky_/status/573793972872704000,Not physical landslide
'573794002736189440',Fri Mar 06 10:35:25 +0000 2015,Chlo_Schwanger,718898567,en,1.13346,47.324628,#nw American sniper,https://twitter.com/Chlo_Schwanger/status/573794002736189440,Not physical landslide
'573794156717416450',Fri Mar 06 10:36:02 +0000 2015,Avalanche_news,45490727,en,NA,NA,Matt Duchene / Avalanche will continue to ride Varlamov in consecutive-night road games http://t.co/hrcgYIJwZw #NHL #COL,https://twitter.com/Avalanche_news/status/573794156717416450,Not physical landslide
'573794230310674432',Fri Mar 06 10:36:19 +0000 2015,boriziur,222830704,en,2.358943,48.866404,@claradelle sweet anniversaire ‰÷_•üè,https://twitter.com/boriziur/status/573794230310674432,Not physical landslide
'573794484422590464',Fri Mar 06 10:37:20 +0000 2015,j2martinez,27776649,en,2.305897,48.848906,CAROLINE ‰Û¢ @caroissa ‡_ÊE‰Û¢ ‰Û¢ #PFW #FashionWeek #streetstyle #streetfashion #Paris #BW #BlackWhite‰Û_ https://t.co/8G3yHbEVr7,https://twitter.com/j2martinez/status/573794484422590464,Not physical landslide
'573794485710286848',Fri Mar 06 10:37:20 +0000 2015,ParkHyattParis,2398207040,en,2.330181,48.868898,"In-room Palace Breakfast before to start a day full of #PFW Fashion shows, photo courtesy of‰Û_ https://t.co/YgOrqBIwo0",https://twitter.com/ParkHyattParis/status/573794485710286848,Not physical landslide
'573794540785635328',Fri Mar 06 10:37:33 +0000 2015,buzvlic,1334087376,en,3.134325,50.776014,@stylesorgasme grave!!!!,https://twitter.com/buzvlic/status/573794540785635328,Not physical landslide
'573794634821828608',Fri Mar 06 10:37:56 +0000 2015,tmj_bel_mgmt,39292726,en,4.35171,50.85034,#BusinessMgmt #Job in #Brussels: SAP SD Consultant at Accenture http://t.co/GfXhvC31qg #Jobs #TweetMyJobs,https://twitter.com/tmj_bel_mgmt/status/573794634821828608,Not physical landslide
'573794684620902400',Fri Mar 06 10:38:08 +0000 2015,E_Mayne,287391123,en,2.324407,48.864808,Getting ready for @IsseyMiyakeNYC show with neroli.shevills ‡_ÊE‡_ÁB #IsseyMiyake #Tuileries‰Û_ https://t.co/X0TaSRMVMS,https://twitter.com/E_Mayne/status/573794684620902400,Not physical landslide
'573794711992995840',Fri Mar 06 10:38:14 +0000 2015,NordineDm,215698841,en,4.414415,50.880226,"I'm at Worldline NV in Haren, Brussels https://t.co/LkagQQReTv",https://twitter.com/NordineDm/status/573794711992995840,Not physical landslide
'573794731488100352',Fri Mar 06 10:38:19 +0000 2015,Miriam_otlb,551155787,en,2.215776,48.996145,Tship conasse,https://twitter.com/Miriam_otlb/status/573794731488100352,Not physical landslide
'573794801042219008',Fri Mar 06 10:38:35 +0000 2015,xCamilleG,347948161,en,3.309503,50.854666,Zi were in eur zagn,https://twitter.com/xCamilleG/status/573794801042219008,Not physical landslide
'573794844839141376',Fri Mar 06 10:38:46 +0000 2015,Coraline__L,511667265,en,2.714739,50.449892,Fin bref ‰ÏÜ,https://twitter.com/Coraline__L/status/573794844839141376,Not physical landslide
'573794966478192640',Fri Mar 06 10:39:15 +0000 2015,Azelia_xx,3042488063,en,2.341832,48.826541,@MPierremark Tu forces nigga. ‡__5‰ÏÜ,https://twitter.com/Azelia_xx/status/573794966478192640,Not physical landslide
'573794990389903360',Fri Mar 06 10:39:20 +0000 2015,ClineGlbt,1074130560,en,1.613709,50.725466,@chloedaguebert Happy Birthday ma puce ‡_ü9‡_üA‡_áB !!!! Bisou ‡_äE‡_öB,https://twitter.com/ClineGlbt/status/573794990389903360,Not physical landslide
'573795046874562560',Fri Mar 06 10:39:34 +0000 2015,5soslockscreen1,2840089326,en,2.307447,48.96879,I'm hungry ‡_¢D -L #vote5sos #kca,https://twitter.com/5soslockscreen1/status/573795046874562560,Not physical landslide
'573795066516488192',Fri Mar 06 10:39:39 +0000 2015,ErickMkg,934547954,en,1.487329,49.078906,WHAT TIME IS IT SUMMER TIMMMME ‡__4‡__4‡__4‡__4‡__4,https://twitter.com/ErickMkg/status/573795066516488192,Not physical landslide
'573795081574031361',Fri Mar 06 10:39:42 +0000 2015,meljo92,34924455,en,2.227405,48.784688,Good Morn world Now infosport quelleeezee gooooolllll beau but de beauvuuu Wowwww,https://twitter.com/meljo92/status/573795081574031361,Not physical landslide
'573795125412888576',Fri Mar 06 10:39:53 +0000 2015,CalyDuch,211346308,en,2.312564,48.844316,6 month ‰Ïö•üè‰÷Û•üè,https://twitter.com/CalyDuch/status/573795125412888576,Not physical landslide
'573795146518687745',Fri Mar 06 10:39:58 +0000 2015,TZoppa,18609191,en,4.365192,50.85488,Panda Bear killing it in Brussels last night.  ‡_È9‡_È6‡_ÄC #latergram @ Le Botanique https://t.co/XOEUFTfp7l,https://twitter.com/TZoppa/status/573795146518687745,Not physical landslide
'573795156694011904',Fri Mar 06 10:40:00 +0000 2015,Andrew_JacobsEU,2470043119,en,4.379643,50.84397,"When it comes to sustainable development, all countries are developing countries. @europeaid @EUPasifika",https://twitter.com/Andrew_JacobsEU/status/573795156694011904,Not physical landslide
'573795165728608257',Fri Mar 06 10:40:02 +0000 2015,LarsStanley,485939951,en,0.491882,51.293726,@Mazza08 il bell ya later. Not going to get bk tonight. Fucking disaster ere. Il be there for golf tho ‡_ãD,https://twitter.com/LarsStanley/status/573795165728608257,Not physical landslide
'573795187069186049',Fri Mar 06 10:40:07 +0000 2015,Aurelien_782,792594590,en,1.691004,49.00498,@AmeliaHsl pirogue? ‡_ÊF‡_ÊF,https://twitter.com/Aurelien_782/status/573795187069186049,Not physical landslide
'573795514182995968',Fri Mar 06 10:41:25 +0000 2015,PatriciaGajo,44256658,en,2.296647,48.865555,"Maybe my favourite dress ever. Robe ""Sphinx"" in absinthe crepe with silver and copper embroidery,‰Û_ https://t.co/8Wkhzl6XzE",https://twitter.com/PatriciaGajo/status/573795514182995968,Not physical landslide
'573795534881865728',Fri Mar 06 10:41:30 +0000 2015,SofianJK,452457242,en,4.356191,50.853382,yesterday ‡_Ü6‡_É5‡_É6 #shop #Brussels @ Rue Neuve https://t.co/kYOrH8adev,https://twitter.com/SofianJK/status/573795534881865728,Not physical landslide
'573795569984012288',Fri Mar 06 10:41:39 +0000 2015,KyleEditor,278708734,en,2.293543,48.87103,#PFW15 needs @luckybsmith ‡_à1,https://twitter.com/KyleEditor/status/573795569984012288,Not physical landslide
'573795633628377089',Fri Mar 06 10:41:54 +0000 2015,Laulauuub,629242262,en,0.72032,47.356023,Wake up,https://twitter.com/Laulauuub/status/573795633628377089,Not physical landslide
'573795709310267392',Fri Mar 06 10:42:12 +0000 2015,louiferry,593459791,en,2.296656,48.864367,RICK OWENS AW15  @rickowensonline #model  #rickowens #aw15 #pfw #hairteam @luigimurenu #paris‰Û_ https://t.co/xDcgLDDU9T,https://twitter.com/louiferry/status/573795709310267392,Not physical landslide
'573795786711924738',Fri Mar 06 10:42:30 +0000 2015,annijyrgenson,48718598,en,2.312805,48.863174,#aalto @ FAUST https://t.co/tWkf24UN9s,https://twitter.com/annijyrgenson/status/573795786711924738,Not physical landslide
'573795818584588289',Fri Mar 06 10:42:38 +0000 2015,CFE_London,305660827,en,2.328167,48.865329,THE power jacket by #cfeinternational designer texsaverio #pfw #aw15 #noir #feathers @ Le Meurice https://t.co/OmG790hE7u,https://twitter.com/CFE_London/status/573795818584588289,Not physical landslide
'573795852629721088',Fri Mar 06 10:42:46 +0000 2015,nataliemccabe,88694586,en,0.326561,50.788269,She makes me so happy ‡_ÊD #cheekysmile http://t.co/7oVq3gMowy,https://twitter.com/nataliemccabe/status/573795852629721088,Not physical landslide
'573795981956890624',Fri Mar 06 10:43:17 +0000 2015,MoindrotC,1260108091,en,2.903277,47.371038,Love Is Strange ‡_È6,https://twitter.com/MoindrotC/status/573795981956890624,Not physical landslide
'573796061225095168',Fri Mar 06 10:43:36 +0000 2015,AroldOska,23483065,en,0.578182,50.854908,Holiday? Please?,https://twitter.com/AroldOska/status/573796061225095168,Not physical landslide
'573796085862428672',Fri Mar 06 10:43:42 +0000 2015,LarsStanley,485939951,en,0.491882,51.293726,@Mazza08 my jobs a doddle. I just get jobs that are run by fucking plant pots. This place im at now is a circus‡_ãA‡_ãA,https://twitter.com/LarsStanley/status/573796085862428672,Not physical landslide
'573796171677876224',Fri Mar 06 10:44:02 +0000 2015,Marina25200,1337387899,en,2.817086,49.46106,Cool cool cool cool cool ‡_ª2‡_ª2‡_ª2‡_ª2,https://twitter.com/Marina25200/status/573796171677876224,Not physical landslide
'573796176178364416',Fri Mar 06 10:44:03 +0000 2015,Mate_mathieu,485935619,en,3.220623,50.267241,@Mate_mathieu hm hm,https://twitter.com/Mate_mathieu/status/573796176178364416,Not physical landslide
'573796299729989632',Fri Mar 06 10:44:33 +0000 2015,Mason_Jars,16258318,en,2.35084,48.8569,Spotted: Charles de Gaulle airport ordering their flights by departure time. Ouch. #UXFail @ AÌ©roport‰Û_ https://t.co/Nb0F6Edt3n,https://twitter.com/Mason_Jars/status/573796299729989632,Not physical landslide
'573796309938880512',Fri Mar 06 10:44:35 +0000 2015,emifashiondiary,128490723,en,2.3559,48.858537,#PFW day 4 here we go!  Wearing #agnesb white shirt #topshop skirt #asos bag and #chiaraferragnishoes‰Û_ https://t.co/TkT6XaJHx3,https://twitter.com/emifashiondiary/status/573796309938880512,Not physical landslide
'573796426473422848',Fri Mar 06 10:45:03 +0000 2015,Maxenceeeeeee,775740385,en,3.613543,50.183366,may i ?,https://twitter.com/Maxenceeeeeee/status/573796426473422848,Not physical landslide
'573796540122267648',Fri Mar 06 10:45:30 +0000 2015,KyleEditor,278708734,en,2.293703,48.87117,Legs http://t.co/DdN2Vu3BM4,https://twitter.com/KyleEditor/status/573796540122267648,Not physical landslide
'573796560913502208',Fri Mar 06 10:45:35 +0000 2015,teppdude,17400044,en,2.33563,48.854974,Harrison Ford praised for crash landing stricken plane away from homes - via @Telegraph http://t.co/qbyrqNqZBO,https://twitter.com/teppdude/status/573796560913502208,Not physical landslide
'573796585118826497',Fri Mar 06 10:45:41 +0000 2015,sobd,49529442,en,4.375394,50.844152,Happy #Purim! http://t.co/hbFhjfov23,https://twitter.com/sobd/status/573796585118826497,Not physical landslide
'573796627762249728',Fri Mar 06 10:45:51 +0000 2015,Nass_e,469185951,en,2.227539,48.837913,Besoin de vacances #New #PP With my nigga http://t.co/CKFRb1G2WB,https://twitter.com/Nass_e/status/573796627762249728,Not physical landslide
'573796641100165120',Fri Mar 06 10:45:54 +0000 2015,Maxenceeeeeee,775740385,en,3.613535,50.183362,@Etiennouuuuu tellement hate ‡_àC,https://twitter.com/Maxenceeeeeee/status/573796641100165120,Not physical landslide
'573796642526199808',Fri Mar 06 10:45:54 +0000 2015,dredbeveridge,269934775,en,2.571149,49.003617,@MarieBurnier @DrKateLovett non epileptic seizure (ie an attack that looks like an epileptic fit but is psychosomatic)...,https://twitter.com/dredbeveridge/status/573796642526199808,Not physical landslide
'573796687132639232',Fri Mar 06 10:46:05 +0000 2015,JulCafetaoGB,2728274811,en,2.3508,48.8567,"""I can make a lord, but only God can make a gentleman."" @gentlemanfight #KingJamesI. I you wanna be a‰Û_ https://t.co/ORrRnvu9H6",https://twitter.com/JulCafetaoGB/status/573796687132639232,Not physical landslide
